,retweet_count,text,created,followers_count,verified,statuses_count,user_age,rumour
3626,108,The #SydneySiege only works to sabotage the message Islam.,Mon Dec 15 06:10:37 +0000 2014,105601,False,47680,Wed Jan 05 15:15:07 +0000 2011,non_rumour
3627,169,"BREAKING: Police say #SydneySiege is ""over,"" fate of remaining hostages is unknown http://t.co/w9UMlPlJWK",Mon Dec 15 15:48:26 +0000 2014,4814539,True,124241,Mon Mar 12 01:28:01 +0000 2007,non_rumour
3628,2137,"Call it extremism. Call it hatred. But don't call it ""Islam"". Don't slander a beautiful faith. And I say that as a Christian. #sydneysiege",Mon Dec 15 06:31:16 +0000 2014,19019,False,16820,Tue Aug 19 18:00:06 +0000 2008,non_rumour
3629,194,BREAKING: Terrorist involved in Sydney siege is 50 year old Iranian known as 'Sheikh Haron'. http://t.co/XWcoXzvTcp,Mon Dec 15 14:09:17 +0000 2014,129863,False,2216,Sat Jul 27 20:42:27 +0000 2013,non_rumour
3630,120,Australians respond to #sydneysiege with #illridewithyou hashtag http://t.co/BR5qtAhlTp http://t.co/pmvs0rNAFF,Mon Dec 15 10:48:49 +0000 2014,745676,True,197911,Thu Sep 18 06:50:54 +0000 2008,non_rumour
3631,179,Gunfire and explosions have been heard as armed police stormed the Lindt cafe building in Sydney #sydneysiege,Mon Dec 15 15:33:03 +0000 2014,1353867,True,26917,Wed Nov 04 11:25:45 +0000 2009,non_rumour
3632,720,"When the 5 hostages escaped, the gunman could be seen from here getting extremely agitated, shouting at remaining hostages",Mon Dec 15 08:37:05 +0000 2014,24102,True,610,Wed Feb 02 05:38:44 +0000 2011,non_rumour
3633,99524,Thinking of everyone involved in Sydney. Hope everyone gets out safely. Send love,Mon Dec 15 09:39:08 +0000 2014,22903794,True,5038,Sun Aug 22 14:19:06 +0000 2010,non_rumour
3634,240,"""You never see non-Muslims do things like this.""
#SydneySiege http://t.co/nPxTMBmK11",Mon Dec 15 06:20:38 +0000 2014,21780,False,38254,Fri Jul 11 00:01:29 +0000 2008,non_rumour
3635,157,"Sydney hostage situation.

LIVE VIDEO: http://t.co/JRybQXm28D - via @9NewsAUS

UPDATES: http://t.co/WG6ulBWWGf http://t.co/z4jNu8qYeH",Mon Dec 15 03:20:03 +0000 2014,3775939,True,99526,Sat Apr 04 12:40:32 +0000 2009,non_rumour
3636,364,Thinking of everyone in Sydney today x,Mon Dec 15 15:49:18 +0000 2014,1946458,True,3599,Sat May 29 17:43:05 +0000 2010,non_rumour
3637,104,"Tony Abbott: ""We are a free, open and generous people and today we have responded to this in character."" http://t.co/qSkztZHuUR #SydneySiege",Mon Dec 15 07:20:15 +0000 2014,5446620,True,102072,Sun Apr 01 06:22:13 +0000 2007,non_rumour
3638,110,you don't realise what a privilege it is to be sleeping comfortably in your own bed until such horrific things are happening #sydneysiege,Mon Dec 15 12:31:23 +0000 2014,6411,False,35006,Mon Oct 26 08:09:36 +0000 2009,non_rumour
3639,143,The Muslamic Council have called an emergency meeting to ensure that Muslims &amp; Islam are seen as the victims of the siege in Sydney,Mon Dec 15 09:35:18 +0000 2014,22841,False,20066,Mon Sep 30 14:28:09 +0000 2013,non_rumour
3640,476,You know if we manage to turn the #SydneySiege into a positive force of community this man will have achieved the opposite of his intentions,Mon Dec 15 10:21:38 +0000 2014,4311,False,62136,Tue Feb 24 12:14:25 +0000 2009,non_rumour
3641,163,CNN hasn't been able to rule out the Sydney Tea Party in the Australian hostage crisis.,Mon Dec 15 00:49:40 +0000 2014,18440,False,51855,Sun Sep 25 01:37:08 +0000 2011,non_rumour
3642,108,Watch: Escaped hostages are helping police create 'peaceful outcome' for #Sydneysiege http://t.co/TzSlNsgTip http://t.co/0O3kEAf7Pt,Mon Dec 15 10:46:31 +0000 2014,1955511,True,44356,Tue Mar 18 23:19:17 +0000 2008,non_rumour
3643,109,Sydney trains Train driver here. Never be afraid to let me know if you're having problems. #illridewithyou,Mon Dec 15 10:16:39 +0000 2014,98,False,1304,Sat Sep 11 23:14:33 +0000 2010,non_rumour
3644,234,"#SYDNEYSIEGE: Police storming #Lindt Cafe, paramedics on scene http://t.co/kJdiVv0nB9 http://t.co/Ny7rYKuH2g",Mon Dec 15 15:30:15 +0000 2014,824680,True,102605,Tue Aug 11 06:12:45 +0000 2009,non_rumour
3645,108,"Our thoughts are with everyone in Sydney.
Please don't share any videos or demands from the people involved, the police have requested this.",Mon Dec 15 12:42:37 +0000 2014,138350,False,40691,Wed Apr 10 05:24:35 +0000 2013,non_rumour
3646,1016,I applaud how the Australian police have dealt with #sydneysiege so far. Patience. Communication. No bullets fired. US Police - take note.,Mon Dec 15 12:42:21 +0000 2014,101505,False,26291,Tue Dec 22 12:55:25 +0000 2009,non_rumour
3647,188,If you're taking selfies in #MartinPlace at the site of the #sydneysiege then... I... just... just don't.,Mon Dec 15 05:53:33 +0000 2014,246634,True,40082,Fri Jun 05 06:15:06 +0000 2009,non_rumour
3648,603,“Very surreal” scenes as Sydney's CBD becomes a ghost town in the wake of the #sydneysiege http://t.co/a2vgrn30Xh http://t.co/zSC9R29QZ8,Mon Dec 15 07:36:31 +0000 2014,2927373,True,74293,Sat Mar 24 10:48:14 +0000 2007,non_rumour
3649,205,My thoughts are with the people in Sydney right now,Mon Dec 15 01:11:28 +0000 2014,80172,False,2383,Fri Feb 10 05:09:45 +0000 2012,non_rumour
3650,397,"We are being tested today in Sydney. But whatever the test, we will face it head-on. And we will remain a strong, democratic, civil society.",Mon Dec 15 03:10:43 +0000 2014,16683,True,2879,Thu Feb 05 22:38:44 +0000 2009,non_rumour
3651,509,Thousands tweet declaring their solidarity with Muslims.. #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/QJkzmNP26n,Mon Dec 15 12:07:16 +0000 2014,937390,True,115220,Sun Oct 26 00:00:29 +0000 2008,non_rumour
3652,169,Is the Sydney hostage taker a Muslim because of the flag hoisted?,Mon Dec 15 01:40:04 +0000 2014,1015076,True,35202,Tue Jul 28 15:48:23 +0000 2009,non_rumour
3653,119,"Be especially kind to each other today, Sydney. Especially to our Muslim friends - don't let good people be judged by the actions of a few.",Mon Dec 15 00:01:20 +0000 2014,757,False,3472,Sun Mar 22 11:48:45 +0000 2009,non_rumour
3654,5096,Sydney siege is over. More details to follow.,Mon Dec 15 15:44:22 +0000 2014,74739,True,27208,Fri Mar 06 07:19:24 +0000 2009,non_rumour
3655,104,"We condemn the actions of the criminals at #martinsplace #sydneysiege 

Islam is free from terrorism. Visit: http://t.co/fsBE3gEuYH",Mon Dec 15 09:29:00 +0000 2014,407,False,1799,Thu Jul 03 20:45:44 +0000 2014,non_rumour
3656,114,The truth is the Sydney man holding Hostages is not just putting the people in the cafe in danger but the Whole Ummah in Australia &amp; Outside,Mon Dec 15 14:58:03 +0000 2014,9726,False,20358,Tue Jun 26 11:04:15 +0000 2012,non_rumour
3657,462,"A gutless prick with a gun is trying to provoke the worst in us. Instead, he's inspired the best in us. I love you, Sydney. #illridewithyou",Mon Dec 15 09:41:36 +0000 2014,2772,False,3944,Thu Jul 30 08:51:55 +0000 2009,non_rumour
3658,139,Australia has a long history of terrorism (the use of violence in the pursuit of political aims).... #SydneySiege http://t.co/dmDZizdeTD,Mon Dec 15 05:07:00 +0000 2014,10373,False,65149,Sat Feb 07 05:18:11 +0000 2009,non_rumour
3659,422,LIVE: Police operation underway at Sydney's #MartinPlace; train station also shut http://t.co/YYXZGAVclP http://t.co/5IPTUT3Iih,Mon Dec 15 01:43:32 +0000 2014,12360,True,1039,Tue Sep 09 13:55:45 +0000 2014,non_rumour
3660,181,This is the world we now live in. Literally metres from the Cafe with phones &amp; cameras out. #sydneysiege http://t.co/85jOElPlMq,Mon Dec 15 06:36:25 +0000 2014,501,False,22664,Thu Aug 20 14:45:46 +0000 2009,non_rumour
3661,104,Australian prime minister Tony Abbott to hold news conference live on Sky News at 1.30am GMT about ongoing Sydney hostage situation,Mon Dec 15 01:13:54 +0000 2014,1354048,True,26919,Wed Nov 04 11:25:45 +0000 2009,non_rumour
3662,121,The Lebanese Muslim Association has issued a statement condemning #sydneysiege and calling for calm. http://t.co/z2hCIBPaha,Mon Dec 15 08:40:05 +0000 2014,545,False,2164,Wed Feb 03 04:44:33 +0000 2010,non_rumour
3663,265,"This morning jihadists were all excited with #sydneysiege , now they call the hostage taker a ""dirty Iranian"" since he is Shiite",Mon Dec 15 15:25:12 +0000 2014,2384,True,3086,Tue Nov 02 10:08:31 +0000 2010,non_rumour
3664,104,US soccer has a new First Couple: USWNT's Sydney Leroux &amp; KC's Dom Dwyer (22 goals in '14) http://t.co/qlX3bOQHEc (via @sydneyleroux),Mon Dec 15 15:34:58 +0000 2014,671257,True,36937,Thu Apr 30 08:22:46 +0000 2009,non_rumour
3665,102,Muslims are getting to crazy!! This shit needs to stop! #sydneysiege  #PrayForSydneyHostages  #PrayForSydney,Mon Dec 15 14:03:22 +0000 2014,73958,False,24872,Wed Dec 21 09:56:49 +0000 2011,non_rumour
3666,324,Two young guys have arrived and are swigging from bottles of white wine. This is a hostage situation #sydneysiege http://t.co/nwGAIcqt3S,Mon Dec 15 04:10:08 +0000 2014,9353,True,34716,Tue May 05 07:51:07 +0000 2009,non_rumour
3667,131,'Sick' people are actually taking selfies at the site of the #sydneysiege http://t.co/DebSinfhyH http://t.co/eREuEQaaLU,Mon Dec 15 13:00:18 +0000 2014,937825,True,115349,Sun Oct 26 00:00:29 +0000 2008,non_rumour
3668,107,"Mother gets heartbreaking text from son: ‘'Mum, I'm in the cafe. I'm OK, can't talk' http://t.co/Zc5a87cejI #SydneySiege",Mon Dec 15 05:51:52 +0000 2014,2058,True,629,Mon Oct 14 15:02:11 +0000 2013,non_rumour
3669,253,"#SydneySiege
- 5 people injured
- Reports of at least 2 dead
- Bomb disposal unit inside cafe
- Police confirm siege is over.",Mon Dec 15 15:47:06 +0000 2014,4344,False,31875,Tue Feb 14 06:18:22 +0000 2012,non_rumour
3670,136,What is happing in #sydneysiege has nothing to do with #islam. These terrorist groups do NOT represent Islam at all. http://t.co/NtTNrXO368,Mon Dec 15 09:30:33 +0000 2014,951,False,10403,Mon Jul 20 13:02:28 +0000 2009,non_rumour
3671,586,Crucial things to consider when watching breaking news. http://t.co/HjQjv209s3 #Sydney http://t.co/aeMn0dp5qL,Mon Dec 15 01:40:37 +0000 2014,21184,False,49546,Wed Jun 16 02:34:59 +0000 2010,non_rumour
3672,217,BREAKING: Sydney hostage-taker believed to be self-styled Muslim cleric facing string of violent charges.,Mon Dec 15 14:57:07 +0000 2014,4449147,True,96002,Fri Jun 26 21:48:52 +0000 2009,non_rumour
3673,231,"Mosques, synagogues, churches hold unity prayers #sydneysiege http://t.co/AQHlrOe3UW http://t.co/doMdGfLWeg",Mon Dec 15 10:05:04 +0000 2014,122267,True,65796,Wed Aug 15 06:40:45 +0000 2007,non_rumour
3674,143,"A map of the #SydneySiege location at Martin Place in Sydney's CBD, and some of the surrounding prominent buildings. http://t.co/KMpXEBLqne",Mon Dec 15 03:34:19 +0000 2014,307180,True,84707,Thu Oct 09 23:05:36 +0000 2008,non_rumour
3675,292,"If you are in Sydney near Martin Place, do NOT tweet police movements, or mention them anywhere else.",Sun Dec 14 23:55:44 +0000 2014,2501,False,50154,Sun Sep 25 06:45:15 +0000 2011,non_rumour
3676,163,"UPDATE: Jihadist in #Sydney standoff identified as Iranian sex assault, murder suspect: http://t.co/WrPVZSJHlX http://t.co/VUxUwzj0FZ",Mon Dec 15 15:09:52 +0000 2014,4636522,True,188581,Sat Mar 17 19:01:26 +0000 2007,non_rumour
3677,662,Reports: Alleged Sydney hostage taker was charged as accessory to ex-wife's murder http://t.co/6T7xVdcwdD http://t.co/EdqjZdgxMM,Mon Dec 15 15:06:11 +0000 2014,21714165,True,36653,Tue Jan 02 01:48:14 +0000 2007,non_rumour
3678,106,#BREAKING: Australian police have named the suspect in the Sydney siege: Islamic leader Sheik Man Haron Monis http://t.co/yoFrfF1AHQ,Mon Dec 15 14:10:32 +0000 2014,190751,True,52945,Fri Oct 15 15:48:42 +0000 2010,non_rumour
3679,813,Religious leaders meet at Lakemba mosque in Sydney to pray for hostages  #sydneysiege http://t.co/rOWfHfNmkf,Mon Dec 15 11:34:48 +0000 2014,17326,False,7379,Sat Mar 08 13:17:34 +0000 2014,non_rumour
3680,156,"Narendra Modi tweets about Sydney Siege! Not a word about Manipur Blast! If only Manipur was not in India, he would have showed concern",Mon Dec 15 12:25:04 +0000 2014,22761,False,80687,Mon Jan 05 09:50:55 +0000 2009,non_rumour
3681,180,"3 men have arrived at Queens Square to pray for the safe release of the hostages in Martin Place, Sydney. http://t.co/1cnQCzxYg1",Mon Dec 15 11:44:57 +0000 2014,2544,True,8527,Wed Dec 08 07:01:44 +0000 2010,non_rumour
3682,234,"I stand in solidarity with Muslim Australians &amp; condemn anyone who uses this as an excuse for Islamaphobia. 

#sydneysiege #MartinPlace",Mon Dec 15 02:08:58 +0000 2014,10605,False,11887,Sat Jan 15 14:03:07 +0000 2011,non_rumour
3683,133,"Muslim extremists are always so open to reason and negotiation.
This should end well.
#sydneysiege",Mon Dec 15 01:17:48 +0000 2014,177798,True,21928,Tue Jan 20 05:53:07 +0000 2009,non_rumour
3684,415,Plea to media - do not tweet tactical information about police positions in Sydney siege,Mon Dec 15 00:15:35 +0000 2014,13416,False,20073,Thu Nov 27 03:35:58 +0000 2008,non_rumour
3685,572,Praying for the hostages in Sydney. Please let this end safely.,Mon Dec 15 03:13:44 +0000 2014,7100093,True,9297,Tue Feb 02 22:31:26 +0000 2010,non_rumour
3686,352,In the 12 hours everyone has focused on the hostage situation in Sydney 40 more Americans died from gunshots. @MomsDemand #gunsense,Mon Dec 15 13:42:31 +0000 2014,15111,False,24841,Sat Feb 11 15:28:44 +0000 2012,non_rumour
3687,1643,"This man carries a gun, not a religion
#sydneysiege http://t.co/gIFZpW54Qk",Mon Dec 15 08:12:43 +0000 2014,2599,False,6294,Sat Jul 11 19:44:42 +0000 2009,non_rumour
3688,175,"The AFP have said the hostage taker is monitoring social media, according to Guardian Australia sources. #sydneysiege",Mon Dec 15 06:52:25 +0000 2014,9074,False,17887,Tue Feb 24 11:00:38 +0000 2009,non_rumour
3689,145,"My thoughts are with the hostages, their families and everyone in Sydney right now.",Mon Dec 15 03:44:56 +0000 2014,287437,False,65381,Thu Feb 07 07:18:33 +0000 2013,non_rumour
3690,309,If Sydney had been Texas 10 customers would have drawn guns the moment the ISIS terrorist walked in... #2A,Mon Dec 15 15:31:48 +0000 2014,63017,False,265419,Sun Jun 12 15:58:57 +0000 2011,non_rumour
3691,273,WATCH: @nswpolice conference about #sydneysiege http://t.co/pE4IorleXC http://t.co/yj4HxeM3wW,Mon Dec 15 09:11:37 +0000 2014,12526011,True,22391,Sun Apr 22 14:42:37 +0000 2007,non_rumour
3692,1090,Every Australian should be very proud of their police force today. #sydneysiege http://t.co/U4oQlEC3dL,Mon Dec 15 08:13:46 +0000 2014,170119,True,104342,Fri Jun 27 02:03:07 +0000 2008,non_rumour
3693,125,"""thank god 5sos aren't in sydney""

YEAH WELL PEOPLE'S FAMILIES ARE IN THAT CAFE YOU DICK",Mon Dec 15 10:13:20 +0000 2014,2650,False,30225,Sat Nov 02 13:32:51 +0000 2013,non_rumour
3694,104,#SydneySiege gunman ‘has improvised explosive device’ http://t.co/lUR4hFiJJT,Mon Dec 15 04:14:20 +0000 2014,2006,True,626,Mon Oct 14 15:02:11 +0000 2013,non_rumour
3695,134,Sydney siege has now hit the 12 hour mark – live with latest summary of events http://t.co/IHT3o6tvtR http://t.co/cXeBIKsp0r,Mon Dec 15 10:49:34 +0000 2014,2996039,True,102193,Thu Nov 05 23:49:19 +0000 2009,non_rumour
3696,101,"Latest footage from #sydneysiege shows security forces throwing objects into the cafe http://t.co/HdTPHSMjUQ
https://t.co/2pu3pWqHhz",Mon Dec 15 15:44:41 +0000 2014,523140,True,95909,Wed Feb 25 13:51:23 +0000 2009,non_rumour
3697,181,The #SydneySiege has been going on for over 13 hours. It is now 11:05pm local time in Sydney.,Mon Dec 15 12:05:17 +0000 2014,2547401,True,53202,Thu Jul 26 19:56:22 +0000 2007,non_rumour
3698,119,"If terrorism thrives on publicity, then the media has mostly played to script @Rory_Medcalf writes: http://t.co/eY2VcrnOJK #sydneysiege",Mon Dec 15 08:02:11 +0000 2014,30405,True,16200,Mon Oct 19 04:28:41 +0000 2009,non_rumour
3699,115,#BREAKING A police operation is underway in the heart of Sydney's CBD with one block of Martin Place blocked off.,Sun Dec 14 23:13:12 +0000 2014,19256,True,23366,Wed Sep 10 02:34:32 +0000 2008,non_rumour
3700,119,"We have no info, police want calm, everything is speculation, and this paper wants more sales. #sydneysiege http://t.co/KE8Gl5NkBs",Mon Dec 15 04:08:50 +0000 2014,4034,False,770,Fri Sep 26 03:40:01 +0000 2014,non_rumour
3701,427,There's anger after people start taking selfies outside the #sydneysiege cafe. http://t.co/6BcdtB1GH1 http://t.co/7N5547eoAY,Mon Dec 15 12:30:45 +0000 2014,68126,True,25019,Fri Nov 11 12:34:59 +0000 2011,non_rumour
3702,199,Aussies tweet #Illridewithyou to Muslims who might be scared to travel alone #sydneysiege http://t.co/iwtT6J72Sj http://t.co/vaNOO5rnDD,Mon Dec 15 09:35:27 +0000 2014,17296,True,27907,Thu Feb 05 16:06:57 +0000 2009,non_rumour
3703,181,If you're wondering whether to go to work tomorrow here is a mp of the #sydneysiege exclusion zone: http://t.co/94fDIKA5dO,Mon Dec 15 09:42:27 +0000 2014,43038,True,40866,Tue Sep 09 06:25:42 +0000 2008,non_rumour
3704,103,Worth pointing most victims of jihadist violence are people of the Islamic faith http://t.co/408eV4PsJM #sydneysiege http://t.co/Hj13MKH80Y,Mon Dec 15 03:58:01 +0000 2014,11334,False,16584,Sat Jun 14 05:49:56 +0000 2014,non_rumour
3705,110,"A crazy world we live in. A hostage crisis metres away &amp; peoples' 1st thought is ""let's take a selfie"" #sydneysiege http://t.co/leViTv30En",Mon Dec 15 08:52:30 +0000 2014,4622,False,1598,Tue Dec 31 17:36:15 +0000 2013,non_rumour
3706,1342,#IllRideWithYou: Sydney Stands Up To Racism And Bigotry With One Beautiful Hashtag http://t.co/oDMu7NcKIG http://t.co/Exn8kz7Sml,Mon Dec 15 13:03:18 +0000 2014,22998,False,23715,Thu Nov 27 08:01:19 +0000 2008,non_rumour
3707,205,Hey Hillary R U home empathizing with these scumbags! I want a leader who will wipe them off the planet! #sydneysiege http://t.co/ulXUdng7WC,Mon Dec 15 04:34:34 +0000 2014,26722,False,14029,Sat Nov 17 18:46:39 +0000 2012,non_rumour
3708,211,Thousands tweet declaring their solidarity with Muslims #IllRideWithYou #sydneysiege http://t.co/4REoJBzPxD http://t.co/zAQvgvzF9G,Mon Dec 15 10:58:00 +0000 2014,937750,True,115331,Sun Oct 26 00:00:29 +0000 2008,non_rumour
3709,107,"The fact that I see ""thank god 5sos and 1d aren't in Sydney"" pisses me off even more. Stop being ignorant and disrespectful.",Mon Dec 15 02:04:56 +0000 2014,91552,False,173614,Thu Jun 07 13:12:27 +0000 2012,non_rumour
3710,111,"Beautiful: As terror attack in Sydney is ongoing, ppl offer rides 2Muslims being abused on transport #illridewithyou http://t.co/1oF6kMv7ij",Mon Dec 15 10:41:19 +0000 2014,12221,True,8898,Sun Apr 12 18:58:23 +0000 2009,non_rumour
3711,956,"If the black flag seems familiar,it's because it was also flying during Gaza protests in Sydney that went unnoticed. http://t.co/DE8zWJ9mHX",Mon Dec 15 01:12:39 +0000 2014,740,False,22074,Tue Dec 09 05:10:02 +0000 2008,non_rumour
3712,124,Unfortunately this is where Twitter is at it's best and worst. Please don't tweet about #sydneysiege with police intel or misinformed rants,Mon Dec 15 01:09:19 +0000 2014,14728,False,30532,Sun Nov 30 22:58:03 +0000 2008,non_rumour
3713,331,Prayers go out to the hostages in Sydney❤️,Mon Dec 15 08:55:26 +0000 2014,200553,False,3239,Wed Oct 20 23:59:08 +0000 2010,non_rumour
3714,308,#illridewithyou trends globally amid fears of reprisal atacks over Sydney hostage standoff http://t.co/Up1pCWLqSo http://t.co/0XMGuycC8R,Mon Dec 15 14:07:54 +0000 2014,689753,True,51847,Sun Dec 28 08:02:32 +0000 2008,non_rumour
3715,180,'Scared for those inside' - The BBC speaks to eyewitnesses near #sydneysiege on #MartinPlace http://t.co/81F8lOM3WH http://t.co/oFEbumwzdc,Mon Dec 15 04:45:59 +0000 2014,8172993,True,187135,Thu Feb 01 07:44:29 +0000 2007,non_rumour
3716,1709,Australia's reaction to the #sydneysiege is magnificent #illridewithyou http://t.co/4REoJBzPxD http://t.co/FLkzYFxTc3,Mon Dec 15 12:15:58 +0000 2014,937347,True,115211,Sun Oct 26 00:00:29 +0000 2008,non_rumour
3717,164,Australian Police Operation Under Way In Sydney http://t.co/FHC09vZ3yP,Sun Dec 14 23:36:38 +0000 2014,1732670,True,120347,Thu Jul 19 14:42:53 +0000 2007,non_rumour
3718,142,Thousands tweet declaring their solidarity with Muslims. #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/GrLMRWCeHe,Mon Dec 15 11:59:10 +0000 2014,937398,True,115223,Sun Oct 26 00:00:29 +0000 2008,non_rumour
3719,185,"Outrage as bystanders take selfies at #SydneySiege (via @MarkDiStef)
http://t.co/5zmQFPsqnm http://t.co/iMwk3v6rtu",Mon Dec 15 11:34:10 +0000 2014,86871,True,20575,Mon Jan 07 11:49:41 +0000 2013,non_rumour
3720,201,You only look like a fuck wit when you make up stories relating to the #sydneysiege - Unless you read it from the police - don't believe it,Mon Dec 15 01:10:14 +0000 2014,142069,True,46392,Sat Feb 21 11:22:45 +0000 2009,non_rumour
3721,725,"As reports come in from Sydney, remember that news outlets will get things things wrong. http://t.co/d5Mq0NkswF http://t.co/9QaOK3UksY",Mon Dec 15 01:48:04 +0000 2014,53829,True,11514,Fri Sep 26 16:22:40 +0000 2008,non_rumour
3722,186,Latest update on the situation in Martin Place from @nswpolice #SydneySiege http://t.co/q9PlmuiAEs,Mon Dec 15 00:56:29 +0000 2014,306981,True,84697,Thu Oct 09 23:05:36 +0000 2008,non_rumour
3723,225,"More than 12 hours on, night falls on Sydney as hostages remain inside cafe. http://t.co/o7GgjYxW0c #sydneysiege http://t.co/sVF99IYEWc",Mon Dec 15 11:52:06 +0000 2014,4814005,True,124222,Mon Mar 12 01:28:01 +0000 2007,non_rumour
3724,133,"Sydney residents urged: ""Go about your normal business"" http://t.co/3shTK9yYOh #sydneysiege http://t.co/IR8PgFUG68",Mon Dec 15 11:44:08 +0000 2014,8170675,True,187101,Thu Feb 01 07:44:29 +0000 2007,non_rumour
3725,177,WATCH LIVE: NBC News special report on latest details of #SydneySiege http://t.co/lHnM3pDltl http://t.co/A6mF37zweA,Mon Dec 15 15:33:45 +0000 2014,1955470,True,44358,Tue Mar 18 23:19:17 +0000 2008,non_rumour
3726,206,"Press Council confirms it has received complaints about Telegraph's ""Death Cult"" #sydneysiege afternoon front page http://t.co/WI4NrNtBcm",Mon Dec 15 05:53:15 +0000 2014,9870,True,38548,Sat Jul 25 09:26:01 +0000 2009,non_rumour
3727,106,"""Australia is a peaceful, open, generous society and nothing should change that"" - PM Tony Abbott on hostage situation at Sydney cafe #7News",Mon Dec 15 01:56:06 +0000 2014,1682,True,2468,Mon Feb 28 03:38:30 +0000 2011,non_rumour
3728,124,Its grainy but this is the man involved in Sydney siege #9news with updates  on who cops think he is &amp; what he wants http://t.co/rAhHdE69Sq,Mon Dec 15 05:47:58 +0000 2014,3839,True,3591,Sun Mar 20 06:41:51 +0000 2011,non_rumour
3729,660,"Those News Channels &amp; Anchors who didn't cover Assam riots citing 'Tyranny of Distance', are doing minute-by-minute coverage of #sydneysiege",Mon Dec 15 12:04:08 +0000 2014,43097,False,1188,Mon Oct 17 15:09:02 +0000 2011,non_rumour
3730,575,"Praying for the hostages, and praying for my religion to one day be free of those who think that Allah demands killing. #sydneysiege #islam",Mon Dec 15 03:46:50 +0000 2014,3998,False,5707,Fri Oct 15 04:08:04 +0000 2010,non_rumour
3731,155,Australian Muslim youth handed out 2000 flowers and 3600 water bottles to people in sydney #illridewithyou http://t.co/DDUknU9jqr,Mon Dec 15 14:18:00 +0000 2014,27008,False,16682,Mon May 07 19:22:30 +0000 2012,non_rumour
3732,244,I'm so happy to see Sydney-siders saying #illridewithyou to Muslim people who fear abuse on public transport following #sydneysiege,Mon Dec 15 08:54:22 +0000 2014,637,False,1013,Mon Jul 28 22:50:04 +0000 2008,non_rumour
3733,127,"#SYDNEY: Gunman tall man in late 40s, dressed in black – eyewitness http://t.co/m51P8dUPhB #SydneySiege http://t.co/NvJzFsGrFN",Mon Dec 15 07:29:12 +0000 2014,824792,True,102614,Tue Aug 11 06:12:45 +0000 2009,non_rumour
3734,318,who takes a selfie in the middle of a hostage siege ? well these idiots do #sydneysiege http://t.co/P78TvrRIfh,Mon Dec 15 07:37:28 +0000 2014,24800,False,20320,Mon Apr 02 07:40:24 +0000 2012,non_rumour
3735,198,Prayers needed for the situation happening in Sydney right now.,Sun Dec 14 23:39:43 +0000 2014,219410,True,9814,Tue Mar 31 21:12:33 +0000 2009,non_rumour
3736,105,Every non-muslim in the world must watch this video https://t.co/sZdyhISoVh &amp; show it every other non-muslim! #sydneysiege,Mon Dec 15 08:57:00 +0000 2014,36102,False,4799,Thu Jun 13 14:08:32 +0000 2013,non_rumour
3737,167,"""Sydney Siege: Australians Rally Against Islamophobia With #illridewithyou Hashtag""
http://t.co/kXBVRxOFID",Mon Dec 15 12:02:15 +0000 2014,152362,True,68513,Wed Apr 07 16:57:33 +0000 2010,non_rumour
3738,229,"Name of #sydneysiege gunman has been revealed-a man w/violent history of 50 sexual assault charges &amp; on bail, charged w/murder of ex wife.",Mon Dec 15 15:05:27 +0000 2014,32885,False,95460,Sun Feb 20 05:27:22 +0000 2011,non_rumour
3739,121,"#sydneysiege gunman was reportedly ""extremely agitated"", shouting as some hostages escaped. http://t.co/R2a17pDaN8 http://t.co/7G01BcQUPL",Mon Dec 15 08:44:53 +0000 2014,1731507,True,120324,Thu Jul 19 14:42:53 +0000 2007,non_rumour
3740,271,I'm not Australian but I'm so happy there are people like this in the world. #sydneysiege #illridewithyou http://t.co/ITJFzxmQ8Y,Mon Dec 15 14:29:03 +0000 2014,5636,False,22509,Sat Dec 11 02:46:16 +0000 2010,non_rumour
3741,285,"DO NOT TWEET POLICE MOVEMENTS. Don't tweet photos of police, their faces, their location, anything. Seriously. It's simple #sydneysiege",Mon Dec 15 00:26:26 +0000 2014,477,False,4030,Wed Mar 17 03:22:21 +0000 2010,non_rumour
3742,153,Australians showing us how it's done. #Illridewithyou = solidarity and no to racism towards muslim community during Sydney seige,Mon Dec 15 09:40:07 +0000 2014,2255,False,20658,Thu Oct 08 09:17:10 +0000 2009,non_rumour
3743,153,#sydneysiege #sydneycafesiege our thoughts and prayers r w all Australians tonight. America will NEVER forget that u stood w us after 9/11,Mon Dec 15 00:48:10 +0000 2014,120527,True,24833,Wed Apr 01 12:31:06 +0000 2009,non_rumour
3744,124,"""I used to be a Rafidi."" |#Sydneysiege gunman is an Iranian-born cleric who converted from Shia to Sunni Islam. http://t.co/okVcujJsMS",Mon Dec 15 14:33:36 +0000 2014,53920,True,32711,Tue Jun 16 17:34:17 +0000 2009,non_rumour
3745,120,#IllRideWithYou: Sydney Stands Up To Racism With One Beautiful Hashtag - http://t.co/YyycFFCKbf,Mon Dec 15 09:12:47 +0000 2014,29514,True,46796,Fri Apr 13 07:04:08 +0000 2007,non_rumour
